LOCATION,Country,SEX,Sex,AGE,Age,TIME,Time,Value,Flag Codes,Flags
GRC,Greece,T,Total,70_74,70 to 74,1978,1978,341152,,
GRC,Greece,T,Total,70_74,70 to 74,1979,1979,347905,,
GRC,Greece,T,Total,70_74,70 to 74,1980,1980,353432,,
GRC,Greece,T,Total,70_74,70 to 74,1981,1981,360892,,
GRC,Greece,T,Total,70_74,70 to 74,1982,1982,370077,,
GRC,Greece,T,Total,70_74,70 to 74,1983,1983,378254,,
GRC,Greece,T,Total,70_74,70 to 74,1984,1984,384812,,
GRC,Greece,T,Total,70_74,70 to 74,1985,1985,387626,,
GRC,Greece,T,Total,70_74,70 to 74,1986,1986,358768,,
GRC,Greece,T,Total,70_74,70 to 74,1987,1987,353271,,
GRC,Greece,T,Total,70_74,70 to 74,1988,1988,346692,,
GRC,Greece,T,Total,70_74,70 to 74,1989,1989,339973,,
GRC,Greece,T,Total,70_74,70 to 74,1990,1990,336593,,
GRC,Greece,T,Total,70_74,70 to 74,1991,1991,341761,,
GRC,Greece,T,Total,70_74,70 to 74,1992,1992,355149,,
GRC,Greece,T,Total,70_74,70 to 74,1993,1993,365234,,
GRC,Greece,T,Total,70_74,70 to 74,1994,1994,376663,,
GRC,Greece,T,Total,70_74,70 to 74,1995,1995,402255,,
GRC,Greece,T,Total,70_74,70 to 74,1996,1996,438220,,
GRC,Greece,T,Total,70_74,70 to 74,1997,1997,468587,,
GRC,Greece,T,Total,70_74,70 to 74,1998,1998,500532,,
GRC,Greece,T,Total,70_74,70 to 74,1999,1999,532967,,
GRC,Greece,T,Total,70_74,70 to 74,2000,2000,548698,,
GRC,Greece,T,Total,70_74,70 to 74,2001,2001,540164,,
GRC,Greece,T,Total,70_74,70 to 74,2002,2002,530637,,
GRC,Greece,T,Total,70_74,70 to 74,2003,2003,537787,,
GRC,Greece,T,Total,70_74,70 to 74,2004,2004,543510,,
GRC,Greece,T,Total,70_74,70 to 74,2005,2005,547804,,
GRC,Greece,T,Total,70_74,70 to 74,2006,2006,551938,,
GRC,Greece,T,Total,70_74,70 to 74,2007,2007,556137,,
GRC,Greece,T,Total,70_74,70 to 74,2008,2008,559070,,
GRC,Greece,T,Total,70_74,70 to 74,2009,2009,559294,,
GRC,Greece,T,Total,70_74,70 to 74,2010,2010,554219,,
GRC,Greece,T,Total,70_74,70 to 74,2011,2011,540863,,
GRC,Greece,T,Total,70_74,70 to 74,2012,2012,520530,,
GRC,Greece,T,Total,70_74,70 to 74,2013,2013,500597,,
GRC,Greece,T,Total,70_74,70 to 74,2014,2014,489378,,
GRC,Greece,T,Total,70_74,70 to 74,2015,2015,492026.5,,
GRC,Greece,T,Total,70_74,70 to 74,2016,2016,507324,,
GRC,Greece,T,Total,70_74,70 to 74,2017,2017,528366,,
GRC,Greece,T,Total,70_74,70 to 74,2018,2018,548313,,
GRC,Greece,T,Total,70_74,70 to 74,2019,2019,562837,,
GRC,Greece,T,Total,70_74,70 to 74,2020,2020,569259,,
GRC,Greece,T,Total,70_74,70 to 74,2021,2021,569873,,
JPN,Japan,W,Women,70_74,70 to 74,1950,1950,749245,,
JPN,Japan,W,Women,70_74,70 to 74,1951,1951,750575,,
JPN,Japan,W,Women,70_74,70 to 74,1952,1952,770549,,
JPN,Japan,W,Women,70_74,70 to 74,1953,1953,780601,,
JPN,Japan,W,Women,70_74,70 to 74,1954,1954,789693,,
JPN,Japan,W,Women,70_74,70 to 74,1955,1955,805908,,
JPN,Japan,W,Women,70_74,70 to 74,1956,1956,798439,,
JPN,Japan,W,Women,70_74,70 to 74,1957,1957,806971,,
JPN,Japan,W,Women,70_74,70 to 74,1958,1958,820469,,
JPN,Japan,W,Women,70_74,70 to 74,1959,1959,848717,,
JPN,Japan,W,Women,70_74,70 to 74,1960,1960,878356,,
JPN,Japan,W,Women,70_74,70 to 74,1961,1961,894164,,
JPN,Japan,W,Women,70_74,70 to 74,1962,1962,923293,,
JPN,Japan,W,Women,70_74,70 to 74,1963,1963,929395,,
JPN,Japan,W,Women,70_74,70 to 74,1964,1964,942491,,
JPN,Japan,W,Women,70_74,70 to 74,1965,1965,965247,,
JPN,Japan,W,Women,70_74,70 to 74,1966,1966,1011981,,
JPN,Japan,W,Women,70_74,70 to 74,1967,1967,1045858,,
JPN,Japan,W,Women,70_74,70 to 74,1968,1968,1092768,,
JPN,Japan,W,Women,70_74,70 to 74,1969,1969,1125658,,
JPN,Japan,W,Women,70_74,70 to 74,1970,1970,1182330,,
JPN,Japan,W,Women,70_74,70 to 74,1971,1971,1244395,,
JPN,Japan,W,Women,70_74,70 to 74,1972,1972,1300924,,
JPN,Japan,W,Women,70_74,70 to 74,1973,1973,1350872,,
JPN,Japan,W,Women,70_74,70 to 74,1974,1974,1387927,,
JPN,Japan,W,Women,70_74,70 to 74,1975,1975,1428350,,
JPN,Japan,W,Women,70_74,70 to 74,1976,1976,1435164,,
JPN,Japan,W,Women,70_74,70 to 74,1977,1977,1485475,,
JPN,Japan,W,Women,70_74,70 to 74,1978,1978,1535071,,
JPN,Japan,W,Women,70_74,70 to 74,1979,1979,1619285,,
JPN,Japan,W,Women,70_74,70 to 74,1980,1980,1705965,,
JPN,Japan,W,Women,70_74,70 to 74,1981,1981,1807928,,
JPN,Japan,W,Women,70_74,70 to 74,1982,1982,1878889,,
JPN,Japan,W,Women,70_74,70 to 74,1983,1983,1948195,,
JPN,Japan,W,Women,70_74,70 to 74,1984,1984,2008572,,
JPN,Japan,W,Women,70_74,70 to 74,1985,1985,2060271,,
JPN,Japan,W,Women,70_74,70 to 74,1986,1986,2106467,,
JPN,Japan,W,Women,70_74,70 to 74,1987,1987,2131594,,
JPN,Japan,W,Women,70_74,70 to 74,1988,1988,2153093,,
JPN,Japan,W,Women,70_74,70 to 74,1989,1989,2149075,,
JPN,Japan,W,Women,70_74,70 to 74,1990,1990,2261283,,
JPN,Japan,W,Women,70_74,70 to 74,1991,1991,2330474,,
JPN,Japan,W,Women,70_74,70 to 74,1992,1992,2431147,,
JPN,Japan,W,Women,70_74,70 to 74,1993,1993,2542317,,
JPN,Japan,W,Women,70_74,70 to 74,1994,1994,2678533,,
JPN,Japan,W,Women,70_74,70 to 74,1995,1995,2755437,,
JPN,Japan,W,Women,70_74,70 to 74,1996,1996,2873000,,
JPN,Japan,W,Women,70_74,70 to 74,1997,1997,2972908,,
JPN,Japan,W,Women,70_74,70 to 74,1998,1998,3066024,,
JPN,Japan,W,Women,70_74,70 to 74,1999,1999,3163049,,
JPN,Japan,W,Women,70_74,70 to 74,2000,2000,3234317,,
JPN,Japan,W,Women,70_74,70 to 74,2001,2001,3305000,,
JPN,Japan,W,Women,70_74,70 to 74,2002,2002,3382000,,
JPN,Japan,W,Women,70_74,70 to 74,2003,2003,3460000,,
JPN,Japan,W,Women,70_74,70 to 74,2004,2004,3515000,,
JPN,Japan,W,Women,70_74,70 to 74,2005,2005,3607844,,
JPN,Japan,W,Women,70_74,70 to 74,2006,2006,3686138,,
JPN,Japan,W,Women,70_74,70 to 74,2007,2007,3739894,,
JPN,Japan,W,Women,70_74,70 to 74,2008,2008,3756685,,
JPN,Japan,W,Women,70_74,70 to 74,2009,2009,3728626,,
JPN,Japan,W,Women,70_74,70 to 74,2010,2010,3769019,,
JPN,Japan,W,Women,70_74,70 to 74,2011,2011,3848787,,
JPN,Japan,W,Women,70_74,70 to 74,2012,2012,3957304,,
JPN,Japan,W,Women,70_74,70 to 74,2013,2013,4062102,,
JPN,Japan,W,Women,70_74,70 to 74,2014,2014,4242333,,
JPN,Japan,W,Women,70_74,70 to 74,2015,2015,4161848,,
JPN,Japan,W,Women,70_74,70 to 74,2016,2016,3955956,,
JPN,Japan,W,Women,70_74,70 to 74,2017,2017,4120273,,
JPN,Japan,W,Women,70_74,70 to 74,2018,2018,4365297,,
JPN,Japan,W,Women,70_74,70 to 74,2019,2019,4590712,,
JPN,Japan,W,Women,70_74,70 to 74,2020,2020,4851627,,
JPN,Japan,W,Women,70_74,70 to 74,2021,2021,5106472,,
JPN,Japan,M,Men,70_74,70 to 74,1950,1950,545414,,
JPN,Japan,M,Men,70_74,70 to 74,1951,1951,549934,,
JPN,Japan,M,Men,70_74,70 to 74,1952,1952,566755,,
JPN,Japan,M,Men,70_74,70 to 74,1953,1953,572630,,
JPN,Japan,M,Men,70_74,70 to 74,1954,1954,581526,,
JPN,Japan,M,Men,70_74,70 to 74,1955,1955,598085,,
JPN,Japan,M,Men,70_74,70 to 74,1956,1956,596307,,
JPN,Japan,M,Men,70_74,70 to 74,1957,1957,611687,,
JPN,Japan,M,Men,70_74,70 to 74,1958,1958,637905,,
JPN,Japan,M,Men,70_74,70 to 74,1959,1959,669064,,
JPN,Japan,M,Men,70_74,70 to 74,1960,1960,698673,,
JPN,Japan,M,Men,70_74,70 to 74,1961,1961,715974,,
JPN,Japan,M,Men,70_74,70 to 74,1962,1962,750807,,
JPN,Japan,M,Men,70_74,70 to 74,1963,1963,750652,,
JPN,Japan,M,Men,70_74,70 to 74,1964,1964,767488,,
JPN,Japan,M,Men,70_74,70 to 74,1965,1965,795372,,
JPN,Japan,M,Men,70_74,70 to 74,1966,1966,831758,,
JPN,Japan,M,Men,70_74,70 to 74,1967,1967,863306,,
JPN,Japan,M,Men,70_74,70 to 74,1968,1968,901833,,
JPN,Japan,M,Men,70_74,70 to 74,1969,1969,928185,,
JPN,Japan,M,Men,70_74,70 to 74,1970,1970,968076,,
JPN,Japan,M,Men,70_74,70 to 74,1971,1971,1012682,,
JPN,Japan,M,Men,70_74,70 to 74,1972,1972,1060695,,
JPN,Japan,M,Men,70_74,70 to 74,1973,1973,1098657,,
JPN,Japan,M,Men,70_74,70 to 74,1974,1974,1126583,,
JPN,Japan,M,Men,70_74,70 to 74,1975,1975,1148561,,
JPN,Japan,M,Men,70_74,70 to 74,1976,1976,1151250,,
JPN,Japan,M,Men,70_74,70 to 74,1977,1977,1186176,,
JPN,Japan,M,Men,70_74,70 to 74,1978,1978,1218169,,
JPN,Japan,M,Men,70_74,70 to 74,1979,1979,1267721,,
JPN,Japan,M,Men,70_74,70 to 74,1980,1980,1318777,,
JPN,Japan,M,Men,70_74,70 to 74,1981,1981,1374160,,
JPN,Japan,M,Men,70_74,70 to 74,1982,1982,1409462,,
JPN,Japan,M,Men,70_74,70 to 74,1983,1983,1443441,,
JPN,Japan,M,Men,70_74,70 to 74,1984,1984,1478728,,
JPN,Japan,M,Men,70_74,70 to 74,1985,1985,1504286,,
JPN,Japan,M,Men,70_74,70 to 74,1986,1986,1528618,,
JPN,Japan,M,Men,70_74,70 to 74,1987,1987,1536714,,
JPN,Japan,M,Men,70_74,70 to 74,1988,1988,1535826,,
JPN,Japan,M,Men,70_74,70 to 74,1989,1989,1513481,,
JPN,Japan,M,Men,70_74,70 to 74,1990,1990,1565720,,
JPN,Japan,M,Men,70_74,70 to 74,1991,1991,1582175,,
JPN,Japan,M,Men,70_74,70 to 74,1992,1992,1625519,,
JPN,Japan,M,Men,70_74,70 to 74,1993,1993,1692595,,
JPN,Japan,M,Men,70_74,70 to 74,1994,1994,1821498,,
JPN,Japan,M,Men,70_74,70 to 74,1995,1995,1944353,,
JPN,Japan,M,Men,70_74,70 to 74,1996,1996,2119966,,
JPN,Japan,M,Men,70_74,70 to 74,1997,1997,2288963,,
JPN,Japan,M,Men,70_74,70 to 74,1998,1998,2449020,,
JPN,Japan,M,Men,70_74,70 to 74,1999,1999,2573000,,
JPN,Japan,M,Men,70_74,70 to 74,2000,2000,2676656,,
JPN,Japan,M,Men,70_74,70 to 74,2001,2001,2754000,,
JPN,Japan,M,Men,70_74,70 to 74,2002,2002,2828000,,
JPN,Japan,M,Men,70_74,70 to 74,2003,2003,2898000,,
JPN,Japan,M,Men,70_74,70 to 74,2004,2004,2951000,,
JPN,Japan,M,Men,70_74,70 to 74,2005,2005,3053372,,
JPN,Japan,M,Men,70_74,70 to 74,2006,2006,3135007,,
JPN,Japan,M,Men,70_74,70 to 74,2007,2007,3196492,,
JPN,Japan,M,Men,70_74,70 to 74,2008,2008,3222128,,
JPN,Japan,M,Men,70_74,70 to 74,2009,2009,3210304,,
JPN,Japan,M,Men,70_74,70 to 74,2010,2010,3249174,,
JPN,Japan,M,Men,70_74,70 to 74,2011,2011,3336691,,
JPN,Japan,M,Men,70_74,70 to 74,2012,2012,3443531,,
JPN,Japan,M,Men,70_74,70 to 74,2013,2013,3540951,,
JPN,Japan,M,Men,70_74,70 to 74,2014,2014,3695299,,
JPN,Japan,M,Men,70_74,70 to 74,2015,2015,3624699,,
JPN,Japan,M,Men,70_74,70 to 74,2016,2016,3451827,,
JPN,Japan,M,Men,70_74,70 to 74,2017,2017,3628593,,
JPN,Japan,M,Men,70_74,70 to 74,2018,2018,3869159,,
JPN,Japan,M,Men,70_74,70 to 74,2019,2019,4095409,,
JPN,Japan,M,Men,70_74,70 to 74,2020,2020,4336923,,
JPN,Japan,M,Men,70_74,70 to 74,2021,2021,4565028,,
JPN,Japan,T,Total,70_74,70 to 74,1950,1950,1294659,,
JPN,Japan,T,Total,70_74,70 to 74,1951,1951,1300509,,
JPN,Japan,T,Total,70_74,70 to 74,1952,1952,1337304,,
JPN,Japan,T,Total,70_74,70 to 74,1953,1953,1353231,,
JPN,Japan,T,Total,70_74,70 to 74,1954,1954,1371219,,
JPN,Japan,T,Total,70_74,70 to 74,1955,1955,1403993,,
JPN,Japan,T,Total,70_74,70 to 74,1956,1956,1394746,,
JPN,Japan,T,Total,70_74,70 to 74,1957,1957,1418658,,
JPN,Japan,T,Total,70_74,70 to 74,1958,1958,1458374,,
JPN,Japan,T,Total,70_74,70 to 74,1959,1959,1517781,,
JPN,Japan,T,Total,70_74,70 to 74,1960,1960,1577029,,
JPN,Japan,T,Total,70_74,70 to 74,1961,1961,1610138,,
JPN,Japan,T,Total,70_74,70 to 74,1962,1962,1674100,,
JPN,Japan,T,Total,70_74,70 to 74,1963,1963,1680047,,
JPN,Japan,T,Total,70_74,70 to 74,1964,1964,1709979,,
JPN,Japan,T,Total,70_74,70 to 74,1965,1965,1760619,,
JPN,Japan,T,Total,70_74,70 to 74,1966,1966,1843739,,
JPN,Japan,T,Total,70_74,70 to 74,1967,1967,1909164,,
JPN,Japan,T,Total,70_74,70 to 74,1968,1968,1994601,,
JPN,Japan,T,Total,70_74,70 to 74,1969,1969,2053843,,
JPN,Japan,T,Total,70_74,70 to 74,1970,1970,2150406,,
JPN,Japan,T,Total,70_74,70 to 74,1971,1971,2257077,,
JPN,Japan,T,Total,70_74,70 to 74,1972,1972,2361619,,
JPN,Japan,T,Total,70_74,70 to 74,1973,1973,2449529,,
JPN,Japan,T,Total,70_74,70 to 74,1974,1974,2514510,,
JPN,Japan,T,Total,70_74,70 to 74,1975,1975,2576911,,
JPN,Japan,T,Total,70_74,70 to 74,1976,1976,2586414,,
JPN,Japan,T,Total,70_74,70 to 74,1977,1977,2671651,,
JPN,Japan,T,Total,70_74,70 to 74,1978,1978,2753240,,
JPN,Japan,T,Total,70_74,70 to 74,1979,1979,2887006,,
JPN,Japan,T,Total,70_74,70 to 74,1980,1980,3024742,,
JPN,Japan,T,Total,70_74,70 to 74,1981,1981,3182088,,
JPN,Japan,T,Total,70_74,70 to 74,1982,1982,3288351,,
JPN,Japan,T,Total,70_74,70 to 74,1983,1983,3391636,,
JPN,Japan,T,Total,70_74,70 to 74,1984,1984,3487300,,
JPN,Japan,T,Total,70_74,70 to 74,1985,1985,3564557,,
JPN,Japan,T,Total,70_74,70 to 74,1986,1986,3635085,,
JPN,Japan,T,Total,70_74,70 to 74,1987,1987,3668308,,
JPN,Japan,T,Total,70_74,70 to 74,1988,1988,3688919,,
JPN,Japan,T,Total,70_74,70 to 74,1989,1989,3662556,,
JPN,Japan,T,Total,70_74,70 to 74,1990,1990,3827003,,
JPN,Japan,T,Total,70_74,70 to 74,1991,1991,3912649,,
JPN,Japan,T,Total,70_74,70 to 74,1992,1992,4056666,,
JPN,Japan,T,Total,70_74,70 to 74,1993,1993,4234912,,
JPN,Japan,T,Total,70_74,70 to 74,1994,1994,4500031,,
JPN,Japan,T,Total,70_74,70 to 74,1995,1995,4699790,,
JPN,Japan,T,Total,70_74,70 to 74,1996,1996,4992966,,
JPN,Japan,T,Total,70_74,70 to 74,1997,1997,5261871,,
JPN,Japan,T,Total,70_74,70 to 74,1998,1998,5515044,,
JPN,Japan,T,Total,70_74,70 to 74,1999,1999,5736049,,
JPN,Japan,T,Total,70_74,70 to 74,2000,2000,5910973,,
JPN,Japan,T,Total,70_74,70 to 74,2001,2001,6059000,,
JPN,Japan,T,Total,70_74,70 to 74,2002,2002,6211000,,
JPN,Japan,T,Total,70_74,70 to 74,2003,2003,6359000,,
JPN,Japan,T,Total,70_74,70 to 74,2004,2004,6465000,,
JPN,Japan,T,Total,70_74,70 to 74,2005,2005,6661216,,
JPN,Japan,T,Total,70_74,70 to 74,2006,2006,6821145,,
JPN,Japan,T,Total,70_74,70 to 74,2007,2007,6936386,,
JPN,Japan,T,Total,70_74,70 to 74,2008,2008,6978813,,
JPN,Japan,T,Total,70_74,70 to 74,2009,2009,6938930,,
JPN,Japan,T,Total,70_74,70 to 74,2010,2010,7018193,,
JPN,Japan,T,Total,70_74,70 to 74,2011,2011,7185478,,
JPN,Japan,T,Total,70_74,70 to 74,2012,2012,7400835,,
JPN,Japan,T,Total,70_74,70 to 74,2013,2013,7603053,,
JPN,Japan,T,Total,70_74,70 to 74,2014,2014,7937632,,
JPN,Japan,T,Total,70_74,70 to 74,2015,2015,7786547,,
JPN,Japan,T,Total,70_74,70 to 74,2016,2016,7407783,,
JPN,Japan,T,Total,70_74,70 to 74,2017,2017,7748866,,
JPN,Japan,T,Total,70_74,70 to 74,2018,2018,8234456,,
JPN,Japan,T,Total,70_74,70 to 74,2019,2019,8686121,,
JPN,Japan,T,Total,70_74,70 to 74,2020,2020,9188550,,
JPN,Japan,T,Total,70_74,70 to 74,2021,2021,9671500,,
NZL,New Zealand,W,Women,70_74,70 to 74,1950,1950,27555,,
NZL,New Zealand,W,Women,70_74,70 to 74,1951,1951,28235,,
NZL,New Zealand,W,Women,70_74,70 to 74,1952,1952,28575,,
NZL,New Zealand,W,Women,70_74,70 to 74,1953,1953,29445,,
NZL,New Zealand,W,Women,70_74,70 to 74,1954,1954,30160,,
NZL,New Zealand,W,Women,70_74,70 to 74,1955,1955,30865,,
NZL,New Zealand,W,Women,70_74,70 to 74,1956,1956,31150,,
NZL,New Zealand,W,Women,70_74,70 to 74,1957,1957,31300,,
NZL,New Zealand,W,Women,70_74,70 to 74,1958,1958,31790,,
NZL,New Zealand,W,Women,70_74,70 to 74,1959,1959,32335,,
NZL,New Zealand,W,Women,70_74,70 to 74,1960,1960,32855,,
NZL,New Zealand,W,Women,70_74,70 to 74,1961,1961,33140,,
NZL,New Zealand,W,Women,70_74,70 to 74,1962,1962,33050,,
NZL,New Zealand,W,Women,70_74,70 to 74,1963,1963,32980,,
NZL,New Zealand,W,Women,70_74,70 to 74,1964,1964,33525,,
NZL,New Zealand,W,Women,70_74,70 to 74,1965,1965,34020,,
NZL,New Zealand,W,Women,70_74,70 to 74,1966,1966,34195,,
NZL,New Zealand,W,Women,70_74,70 to 74,1967,1967,34645,,
NZL,New Zealand,W,Women,70_74,70 to 74,1968,1968,35140,,
NZL,New Zealand,W,Women,70_74,70 to 74,1969,1969,35865,,
NZL,New Zealand,W,Women,70_74,70 to 74,1970,1970,37060,,
NZL,New Zealand,W,Women,70_74,70 to 74,1971,1971,37770,,
NZL,New Zealand,W,Women,70_74,70 to 74,1972,1972,38550,,
NZL,New Zealand,W,Women,70_74,70 to 74,1973,1973,39855,,
NZL,New Zealand,W,Women,70_74,70 to 74,1974,1974,41140,,
NZL,New Zealand,W,Women,70_74,70 to 74,1975,1975,42000,,
NZL,New Zealand,W,Women,70_74,70 to 74,1976,1976,42960,,
NZL,New Zealand,W,Women,70_74,70 to 74,1977,1977,44395,,
NZL,New Zealand,W,Women,70_74,70 to 74,1978,1978,45670,,
NZL,New Zealand,W,Women,70_74,70 to 74,1979,1979,47350,,
NZL,New Zealand,W,Women,70_74,70 to 74,1980,1980,48765,,
NZL,New Zealand,W,Women,70_74,70 to 74,1981,1981,49465,,
NZL,New Zealand,W,Women,70_74,70 to 74,1982,1982,50405,,
NZL,New Zealand,W,Women,70_74,70 to 74,1983,1983,51575,,
NZL,New Zealand,W,Women,70_74,70 to 74,1984,1984,52995,,
NZL,New Zealand,W,Women,70_74,70 to 74,1985,1985,53585,,
NZL,New Zealand,W,Women,70_74,70 to 74,1986,1986,54325,,
NZL,New Zealand,W,Women,70_74,70 to 74,1987,1987,55310,,
NZL,New Zealand,W,Women,70_74,70 to 74,1988,1988,55145,,
NZL,New Zealand,W,Women,70_74,70 to 74,1989,1989,54425,,
NZL,New Zealand,W,Women,70_74,70 to 74,1990,1990,55115,,
NZL,New Zealand,W,Women,70_74,70 to 74,1991,1991,57870,,
NZL,New Zealand,W,Women,70_74,70 to 74,1992,1992,59170,,
NZL,New Zealand,W,Women,70_74,70 to 74,1993,1993,60720,,
NZL,New Zealand,W,Women,70_74,70 to 74,1994,1994,62370,,
NZL,New Zealand,W,Women,70_74,70 to 74,1995,1995,62750,,
NZL,New Zealand,W,Women,70_74,70 to 74,1996,1996,62880,,
NZL,New Zealand,W,Women,70_74,70 to 74,1997,1997,62530,,
NZL,New Zealand,W,Women,70_74,70 to 74,1998,1998,62860,,
NZL,New Zealand,W,Women,70_74,70 to 74,1999,1999,62920,,
NZL,New Zealand,W,Women,70_74,70 to 74,2000,2000,62820,,
NZL,New Zealand,W,Women,70_74,70 to 74,2001,2001,63310,,
NZL,New Zealand,W,Women,70_74,70 to 74,2002,2002,63230,,
NZL,New Zealand,W,Women,70_74,70 to 74,2003,2003,63120,,
NZL,New Zealand,W,Women,70_74,70 to 74,2004,2004,62940,,
NZL,New Zealand,W,Women,70_74,70 to 74,2005,2005,62530,,
NZL,New Zealand,W,Women,70_74,70 to 74,2006,2006,62790,,
NZL,New Zealand,W,Women,70_74,70 to 74,2007,2007,63850,,
NZL,New Zealand,W,Women,70_74,70 to 74,2008,2008,65270,,
NZL,New Zealand,W,Women,70_74,70 to 74,2009,2009,67440,,
NZL,New Zealand,W,Women,70_74,70 to 74,2010,2010,70740,,
NZL,New Zealand,W,Women,70_74,70 to 74,2011,2011,74730,,
NZL,New Zealand,W,Women,70_74,70 to 74,2012,2012,78530,,
NZL,New Zealand,W,Women,70_74,70 to 74,2013,2013,80000,,
NZL,New Zealand,W,Women,70_74,70 to 74,2014,2014,82640,,
NZL,New Zealand,W,Women,70_74,70 to 74,2015,2015,84990,,
NZL,New Zealand,W,Women,70_74,70 to 74,2016,2016,87040,,
NZL,New Zealand,W,Women,70_74,70 to 74,2017,2017,91980,,
NZL,New Zealand,W,Women,70_74,70 to 74,2018,2018,98690,,
NZL,New Zealand,W,Women,70_74,70 to 74,2019,2019,103670,,
NZL,New Zealand,W,Women,70_74,70 to 74,2020,2020,109370,,
NZL,New Zealand,W,Women,70_74,70 to 74,2021,2021,112650,,
NZL,New Zealand,M,Men,70_74,70 to 74,1950,1950,25285,,
NZL,New Zealand,M,Men,70_74,70 to 74,1951,1951,25960,,
NZL,New Zealand,M,Men,70_74,70 to 74,1952,1952,26310,,
NZL,New Zealand,M,Men,70_74,70 to 74,1953,1953,26775,,
NZL,New Zealand,M,Men,70_74,70 to 74,1954,1954,27050,,
NZL,New Zealand,M,Men,70_74,70 to 74,1955,1955,27255,,
NZL,New Zealand,M,Men,70_74,70 to 74,1956,1956,27160,,
NZL,New Zealand,M,Men,70_74,70 to 74,1957,1957,26870,,
NZL,New Zealand,M,Men,70_74,70 to 74,1958,1958,26715,,
NZL,New Zealand,M,Men,70_74,70 to 74,1959,1959,26585,,
NZL,New Zealand,M,Men,70_74,70 to 74,1960,1960,26425,,
NZL,New Zealand,M,Men,70_74,70 to 74,1961,1961,26075,,
NZL,New Zealand,M,Men,70_74,70 to 74,1962,1962,25570,,
NZL,New Zealand,M,Men,70_74,70 to 74,1963,1963,25180,,
NZL,New Zealand,M,Men,70_74,70 to 74,1964,1964,24970,,
NZL,New Zealand,M,Men,70_74,70 to 74,1965,1965,24690,,
NZL,New Zealand,M,Men,70_74,70 to 74,1966,1966,24465,,
NZL,New Zealand,M,Men,70_74,70 to 74,1967,1967,24725,,
NZL,New Zealand,M,Men,70_74,70 to 74,1968,1968,25275,,
NZL,New Zealand,M,Men,70_74,70 to 74,1969,1969,26110,,
NZL,New Zealand,M,Men,70_74,70 to 74,1970,1970,27615,,
NZL,New Zealand,M,Men,70_74,70 to 74,1971,1971,29010,,
NZL,New Zealand,M,Men,70_74,70 to 74,1972,1972,30100,,
NZL,New Zealand,M,Men,70_74,70 to 74,1973,1973,31410,,
NZL,New Zealand,M,Men,70_74,70 to 74,1974,1974,32550,,
NZL,New Zealand,M,Men,70_74,70 to 74,1975,1975,33355,,
NZL,New Zealand,M,Men,70_74,70 to 74,1976,1976,34215,,
NZL,New Zealand,M,Men,70_74,70 to 74,1977,1977,35420,,
NZL,New Zealand,M,Men,70_74,70 to 74,1978,1978,36580,,
NZL,New Zealand,M,Men,70_74,70 to 74,1979,1979,37700,,
NZL,New Zealand,M,Men,70_74,70 to 74,1980,1980,38660,,
NZL,New Zealand,M,Men,70_74,70 to 74,1981,1981,39405,,
NZL,New Zealand,M,Men,70_74,70 to 74,1982,1982,40330,,
NZL,New Zealand,M,Men,70_74,70 to 74,1983,1983,41260,,
NZL,New Zealand,M,Men,70_74,70 to 74,1984,1984,41935,,
NZL,New Zealand,M,Men,70_74,70 to 74,1985,1985,42590,,
NZL,New Zealand,M,Men,70_74,70 to 74,1986,1986,42880,,
NZL,New Zealand,M,Men,70_74,70 to 74,1987,1987,42860,,
NZL,New Zealand,M,Men,70_74,70 to 74,1988,1988,42645,,
NZL,New Zealand,M,Men,70_74,70 to 74,1989,1989,42545,,
NZL,New Zealand,M,Men,70_74,70 to 74,1990,1990,43390,,
NZL,New Zealand,M,Men,70_74,70 to 74,1991,1991,44810,,
NZL,New Zealand,M,Men,70_74,70 to 74,1992,1992,46430,,
NZL,New Zealand,M,Men,70_74,70 to 74,1993,1993,48340,,
NZL,New Zealand,M,Men,70_74,70 to 74,1994,1994,50260,,
NZL,New Zealand,M,Men,70_74,70 to 74,1995,1995,51700,,
NZL,New Zealand,M,Men,70_74,70 to 74,1996,1996,52800,,
NZL,New Zealand,M,Men,70_74,70 to 74,1997,1997,53910,,
NZL,New Zealand,M,Men,70_74,70 to 74,1998,1998,55220,,
NZL,New Zealand,M,Men,70_74,70 to 74,1999,1999,56140,,
NZL,New Zealand,M,Men,70_74,70 to 74,2000,2000,56700,,
NZL,New Zealand,M,Men,70_74,70 to 74,2001,2001,57460,,
NZL,New Zealand,M,Men,70_74,70 to 74,2002,2002,57580,,
NZL,New Zealand,M,Men,70_74,70 to 74,2003,2003,57320,,
NZL,New Zealand,M,Men,70_74,70 to 74,2004,2004,57270,,
NZL,New Zealand,M,Men,70_74,70 to 74,2005,2005,57300,,
NZL,New Zealand,M,Men,70_74,70 to 74,2006,2006,57380,,
NZL,New Zealand,M,Men,70_74,70 to 74,2007,2007,58230,,
NZL,New Zealand,M,Men,70_74,70 to 74,2008,2008,59950,,
NZL,New Zealand,M,Men,70_74,70 to 74,2009,2009,61680,,
NZL,New Zealand,M,Men,70_74,70 to 74,2010,2010,64810,,
NZL,New Zealand,M,Men,70_74,70 to 74,2011,2011,68790,,
NZL,New Zealand,M,Men,70_74,70 to 74,2012,2012,72480,,
NZL,New Zealand,M,Men,70_74,70 to 74,2013,2013,74040,,
NZL,New Zealand,M,Men,70_74,70 to 74,2014,2014,77050,,
